# MSE;MAE
0.0000580;0.0046195
0.0000517;0.0043503
0.0000562;0.0045487
0.0000490;0.0042741
0.0001365;0.0066256
0.0000583;0.0046059
0.0000525;0.0043747
0.0000504;0.0042455
0.0000499;0.0042340
0.0000590;0.0046493
0.0000527;0.0044428
0.0000501;0.0042905
0.0000778;0.0054117
0.0000477;0.0041800
0.0000483;0.0042338
0.0000536;0.0043993
0.0000472;0.0041603
0.0000539;0.0044957
0.0000566;0.0045852
0.0000459;0.0041216
0.0000471;0.0041639
0.0000460;0.0041419
0.0000544;0.0044867
0.0000557;0.0045442
0.0000580;0.0046415
0.0000487;0.0042078
0.0000711;0.0051659
0.0000456;0.0040966
0.0000512;0.0043939
0.0000436;0.0040081
0.0000452;0.0040896
0.0000492;0.0042916
0.0000530;0.0044324
0.0000831;0.0055446
0.0000466;0.0041577
0.0000546;0.0045171
0.0000561;0.0046195
0.0000754;0.0053489
0.0000502;0.0043837
0.0000439;0.0040334
0.0000442;0.0040503
0.0000452;0.0040821
0.0000451;0.0041165
0.0000521;0.0044091
0.0000716;0.0051096
0.0000499;0.0043151
0.0000454;0.0041070
0.0000419;0.0039425
0.0000584;0.0046546
0.0000499;0.0043306
0.0000660;0.0048833
0.0000431;0.0039872
0.0000506;0.0043922
0.0000648;0.0048235
0.0000465;0.0041685
0.0000551;0.0044890
0.0000643;0.0047874
0.0000460;0.0041600
0.0000515;0.0044224
0.0000501;0.0043749
0.0000592;0.0047229
0.0000428;0.0039909
0.0000452;0.0041314
0.0000446;0.0041066
0.0000892;0.0056668
0.0000485;0.0042678
0.0000462;0.0041823
0.0000459;0.0041968
0.0000426;0.0040131
0.0000432;0.0040340
0.0000493;0.0043357
0.0000420;0.0039637
0.0000427;0.0040429
0.0000450;0.0041508
0.0000411;0.0039230
0.0000427;0.0040300
0.0000420;0.0039596
0.0000427;0.0040252
0.0000506;0.0043816
0.0000490;0.0043393
0.0000513;0.0043553
0.0000612;0.0047949
0.0000462;0.0042019
0.0000403;0.0039175
0.0000438;0.0040199
0.0000468;0.0041188
0.0000507;0.0044056
0.0000480;0.0042921
0.0000537;0.0044993
0.0000429;0.0040198
0.0000430;0.0040458
0.0000417;0.0039850
0.0000416;0.0039688
0.0000590;0.0047659
0.0000492;0.0043417
0.0000475;0.0042772
0.0000447;0.0041652
0.0000398;0.0038871
0.0000402;0.0039090
0.0000475;0.0042858
0.0000390;0.0038872
0.0000561;0.0047015
0.0000474;0.0042721
0.0000408;0.0039549
0.0000577;0.0046997
0.0000784;0.0053640
0.0000493;0.0044017
0.0000443;0.0041362
0.0000414;0.0039685
0.0000376;0.0037733
0.0000411;0.0039789
0.0000379;0.0038321
0.0000410;0.0039741
0.0000580;0.0046240
0.0000445;0.0041596
0.0000416;0.0040085
0.0000475;0.0042949
0.0000432;0.0040819
0.0000414;0.0039919
0.0000518;0.0044711
0.0000916;0.0057866
0.0000379;0.0037915
0.0000411;0.0039598
0.0000489;0.0043410
0.0000428;0.0040524
0.0000451;0.0041899
0.0000378;0.0038102
0.0000529;0.0044216
0.0000398;0.0038951
0.0000418;0.0040470
0.0000409;0.0039728
0.0000386;0.0038525
0.0000494;0.0043569
0.0000386;0.0038895
0.0001045;0.0059574
0.0000444;0.0041838
0.0000368;0.0037579
0.0000354;0.0036796
0.0000365;0.0037662
0.0000378;0.0038108
0.0000424;0.0040821
0.0000385;0.0038571
0.0000468;0.0042454
0.0000384;0.0038685
0.0000434;0.0040427
0.0000383;0.0038685
0.0000442;0.0041086
0.0000382;0.0038536
0.0000380;0.0038641
0.0000340;0.0036052
0.0000393;0.0039201
0.0000382;0.0038978
0.0000383;0.0038665
0.0000368;0.0038087
0.0000378;0.0038551
0.0000415;0.0040334
0.0000360;0.0037472
0.0000489;0.0043455
0.0000462;0.0042267
0.0000369;0.0037792
0.0000392;0.0038851
0.0000418;0.0040483
0.0000811;0.0054948
0.0000378;0.0038296
0.0000377;0.0038091
0.0000574;0.0047451
0.0000423;0.0040495
0.0000347;0.0036605
0.0000338;0.0036141
0.0000354;0.0037206
0.0000417;0.0040007
0.0000374;0.0038294
0.0000509;0.0044727
0.0000494;0.0043727
0.0000375;0.0038315
0.0000429;0.0040929
0.0000452;0.0042250
0.0000378;0.0038347
0.0000359;0.0037468
0.0000411;0.0039678
0.0000340;0.0036575
0.0000381;0.0038654
0.0000399;0.0039606
0.0000659;0.0051237
0.0000394;0.0039201
0.0000403;0.0039789
0.0000430;0.0041292
0.0000331;0.0036147
0.0000363;0.0037868
0.0000476;0.0042574
0.0000384;0.0039062
0.0000374;0.0038351
0.0000413;0.0040487
0.0000417;0.0040499
0.0000398;0.0039453
0.0000809;0.0054931
0.0000606;0.0047212
0.0000367;0.0037907
0.0000322;0.0035304
0.0000378;0.0038636
0.0000447;0.0041693
0.0000435;0.0040615
0.0000319;0.0035283
0.0000332;0.0036178
0.0000378;0.0038694
0.0000364;0.0038102
0.0000493;0.0043669
0.0000454;0.0042325
0.0000377;0.0038535
0.0000335;0.0036258
0.0000598;0.0047739
0.0000480;0.0043994
0.0000354;0.0037297
0.0000369;0.0038075
0.0000498;0.0043619
0.0000377;0.0039070
0.0000491;0.0043464
0.0000324;0.0035846
0.0000317;0.0035156
0.0000328;0.0035804
0.0000333;0.0036364
0.0000400;0.0039815
0.0000533;0.0045274
0.0000359;0.0037841
0.0000327;0.0035682
0.0000359;0.0037770
0.0000363;0.0038050
0.0000341;0.0036862
0.0000371;0.0038378
0.0000377;0.0038642
0.0000384;0.0039144
0.0000341;0.0036680
0.0000365;0.0037549
0.0000463;0.0042789
0.0000364;0.0038047
0.0000386;0.0039357
0.0000370;0.0038149
0.0000348;0.0037336
0.0000439;0.0042104
0.0000464;0.0042310
0.0000397;0.0039289
0.0000321;0.0035728
0.0000357;0.0037967
0.0000364;0.0038117
0.0000398;0.0039981
0.0000365;0.0038443
0.0000460;0.0042774
0.0000357;0.0037785
0.0000446;0.0041789
0.0000520;0.0044973
0.0000447;0.0041921
0.0000400;0.0040099
0.0000339;0.0036663
0.0000344;0.0036908
0.0000320;0.0035942
0.0000369;0.0038530
0.0000377;0.0037770
0.0000339;0.0037184
0.0000516;0.0044321
0.0000426;0.0041124
0.0000567;0.0047224
0.0000313;0.0035254
0.0000313;0.0035407
0.0000302;0.0034683
0.0000320;0.0035749
0.0000320;0.0035794
0.0000406;0.0040718
0.0000367;0.0038116
0.0000418;0.0040692
0.0000327;0.0036128
0.0000410;0.0040665
0.0000341;0.0036971
0.0000548;0.0045460
0.0000346;0.0037424
0.0000365;0.0038205
0.0000467;0.0043279
0.0000433;0.0040771
0.0000466;0.0042461
0.0000328;0.0036370
0.0000361;0.0037832
0.0000347;0.0036856
0.0000291;0.0034285
0.0000327;0.0036334
0.0000364;0.0038101
0.0000382;0.0039218
0.0000322;0.0036010
0.0000353;0.0037596
0.0000444;0.0041994
0.0000376;0.0038984
0.0000391;0.0039436
0.0000304;0.0035032
0.0000389;0.0039525
0.0000294;0.0034322
0.0000288;0.0033968
0.0000597;0.0048735
0.0000424;0.0040612
0.0000303;0.0035004
0.0000283;0.0033878
0.0000370;0.0038221
0.0000426;0.0040689
0.0000333;0.0036789
0.0000289;0.0034223
0.0000301;0.0034773
0.0000295;0.0034567
0.0000434;0.0040674
0.0000313;0.0035329
0.0000321;0.0035963
0.0000317;0.0035803
0.0000372;0.0038729
0.0000320;0.0036154
0.0000913;0.0059450
0.0000322;0.0036029
0.0000291;0.0034192
0.0000288;0.0034090
0.0000283;0.0033891
0.0000382;0.0039610
0.0000333;0.0036986
0.0000289;0.0034192
0.0000335;0.0036541
0.0000289;0.0034404
0.0000351;0.0037439
0.0000285;0.0034176
0.0000308;0.0035485
0.0000286;0.0034108
0.0000350;0.0037557
0.0000347;0.0037301
0.0000336;0.0036904
0.0000580;0.0047713
0.0000353;0.0037820
0.0000612;0.0048022
0.0000399;0.0039186
0.0000282;0.0033735
0.0000292;0.0034637
0.0000310;0.0035651
0.0000332;0.0036929
0.0000333;0.0036529
0.0000288;0.0034359
0.0000315;0.0035668
0.0000426;0.0041135
0.0000309;0.0035332
0.0000285;0.0034127
0.0000283;0.0034028
0.0000389;0.0039772
0.0000402;0.0040294
0.0000340;0.0037310
0.0000476;0.0043552
0.0000288;0.0034177
0.0000301;0.0035058
0.0000276;0.0033574
0.0000295;0.0034548
0.0000765;0.0052994
0.0000560;0.0046284
0.0000277;0.0033380
0.0000333;0.0036413
0.0000288;0.0034040
0.0000263;0.0032802
0.0000311;0.0035608
0.0000299;0.0034863
0.0000298;0.0034890
0.0000397;0.0040146
0.0000289;0.0034186
0.0000272;0.0033254
0.0000282;0.0034055
0.0000274;0.0033507
0.0000301;0.0035010
0.0000317;0.0035675
0.0000315;0.0035695
0.0000352;0.0037809
0.0000346;0.0037111
0.0000276;0.0033678
0.0000385;0.0039847
0.0000279;0.0034040
0.0000401;0.0040337
0.0000425;0.0040522
0.0000340;0.0036842
0.0000427;0.0041019
0.0000356;0.0037790
0.0000379;0.0039160
0.0000284;0.0034208
0.0000271;0.0033536
0.0000333;0.0036878
0.0000335;0.0037250
0.0000264;0.0033098
0.0000274;0.0033665
0.0000379;0.0039446
0.0000318;0.0035996
0.0000357;0.0038361
0.0000341;0.0037345
0.0000277;0.0033711
0.0000567;0.0047300
0.0000422;0.0039931
0.0000337;0.0036960
0.0000277;0.0033881
0.0000290;0.0034641
0.0000276;0.0033850
0.0000291;0.0034513
0.0000318;0.0036317
0.0000305;0.0035660
0.0000321;0.0036306
0.0000358;0.0038326
0.0000272;0.0033470
0.0000300;0.0035149
0.0000280;0.0034050
0.0000417;0.0040598
0.0000437;0.0042226
0.0000362;0.0038714
0.0000285;0.0034264
0.0000549;0.0045525
0.0000263;0.0032808
0.0000252;0.0032199
0.0000366;0.0038785
0.0000266;0.0033188
0.0000307;0.0035714
0.0000286;0.0034435
0.0000320;0.0036375
0.0000293;0.0034983
0.0000270;0.0033298
0.0000261;0.0032950
0.0000292;0.0034693
0.0000320;0.0036345
0.0000446;0.0042932
0.0000527;0.0045859
0.0000479;0.0043349
0.0000526;0.0046143
0.0000315;0.0035541
0.0000286;0.0034448
0.0000284;0.0034086
0.0000287;0.0034507
0.0000265;0.0033112
0.0000396;0.0040342
0.0000260;0.0032745
0.0000263;0.0033317
0.0000266;0.0033127
0.0000268;0.0033298
0.0000272;0.0033388
0.0000281;0.0034289
0.0000277;0.0033938
0.0000319;0.0036205
0.0000280;0.0034103
0.0000305;0.0035814
0.0000267;0.0033429
0.0000290;0.0034756
0.0000303;0.0035260
0.0000388;0.0039201
0.0000287;0.0034469
0.0000311;0.0035701
0.0000272;0.0033529
0.0000264;0.0033172
0.0000331;0.0036371
0.0000465;0.0043064
0.0000276;0.0034105
0.0000255;0.0032513
0.0000332;0.0037092
0.0000276;0.0033737
0.0000257;0.0032635
0.0000269;0.0033342
0.0000369;0.0038873
0.0000259;0.0032811
0.0000262;0.0033352
0.0000311;0.0036110
0.0000272;0.0033800
0.0000275;0.0033941
0.0000299;0.0035290
0.0000351;0.0037936
0.0000389;0.0039839
0.0000378;0.0038755
0.0000310;0.0035655
0.0000305;0.0035694
0.0000348;0.0037498
0.0000283;0.0034119
0.0000261;0.0032971
0.0000285;0.0034069
0.0000243;0.0031819
0.0000288;0.0034691
0.0000276;0.0033919
0.0000285;0.0034455
0.0000265;0.0033239
0.0000260;0.0033108
0.0000443;0.0042369
0.0000329;0.0036822
0.0000247;0.0032185
0.0000335;0.0037185
0.0000305;0.0035174
0.0000304;0.0036013
0.0000321;0.0036269
0.0000322;0.0036417
0.0000274;0.0033717
0.0000253;0.0032547
0.0000296;0.0035243
0.0000284;0.0034054
0.0000255;0.0032835
0.0000267;0.0033569
0.0000262;0.0033316
0.0000375;0.0038812
0.0000282;0.0034091
0.0000270;0.0033462
0.0000556;0.0046673
0.0000329;0.0036915
0.0000396;0.0038946
0.0000333;0.0036947
0.0000262;0.0033159
0.0000252;0.0032567
0.0000262;0.0033010
0.0000287;0.0034592
0.0000329;0.0036639
0.0000308;0.0035995
0.0000269;0.0033716
0.0000279;0.0034317
0.0000336;0.0037700
0.0000289;0.0034624
0.0000306;0.0035887
0.0000314;0.0035880
0.0000255;0.0032705
0.0000285;0.0034437
0.0000249;0.0032414
0.0000270;0.0033574
0.0000246;0.0032132
0.0000263;0.0033387
0.0000280;0.0034124
0.0000330;0.0037434
0.0000284;0.0034895
0.0000291;0.0034945
0.0000370;0.0038985
0.0000369;0.0038898
0.0000337;0.0036935
0.0000284;0.0034366
0.0000249;0.0032425
0.0000272;0.0033759
0.0000244;0.0032209
0.0000227;0.0030976
0.0000252;0.0032565
0.0000341;0.0037220
0.0000327;0.0036459
0.0000256;0.0032785
0.0000244;0.0032184
0.0000239;0.0031830
0.0000271;0.0033702
0.0000280;0.0034413
0.0000403;0.0040944
0.0000490;0.0044201
0.0000243;0.0032090
0.0000243;0.0031957
0.0000258;0.0032837
0.0000259;0.0033062
0.0000251;0.0032796
0.0000232;0.0031465
0.0000551;0.0046220
0.0000396;0.0039778
0.0000471;0.0043067
0.0000349;0.0037653
0.0000230;0.0031260
0.0000285;0.0034354
0.0000262;0.0033249
0.0000309;0.0035527
0.0000222;0.0030656
0.0000233;0.0031597
0.0000228;0.0031162
0.0000274;0.0034099
0.0000270;0.0033710
0.0000257;0.0032795
0.0000277;0.0034029
0.0000273;0.0033729
0.0000270;0.0033838
0.0000286;0.0034460
0.0000264;0.0033400
0.0000217;0.0030427
0.0000275;0.0033910
0.0000265;0.0033466
