# MSE;MAE
0.0000861;0.0049830
0.0000835;0.0048662
0.0000839;0.0048635
0.0000876;0.0050364
0.0000894;0.0051331
0.0000885;0.0051320
0.0000852;0.0049687
0.0000838;0.0048659
0.0000856;0.0049836
0.0000854;0.0049417
0.0000860;0.0049709
0.0000871;0.0049769
0.0000833;0.0048344
0.0000842;0.0049056
0.0000856;0.0049316
0.0000837;0.0048742
0.0000864;0.0049447
0.0000858;0.0049216
0.0000861;0.0049486
0.0000897;0.0050956
0.0000865;0.0049958
0.0000874;0.0050590
0.0000855;0.0049165
0.0000927;0.0052437
0.0000932;0.0052709
0.0000909;0.0051691
0.0000851;0.0048636
0.0000863;0.0049126
0.0000865;0.0049540
0.0000870;0.0050449
0.0000862;0.0049554
0.0000831;0.0048369
0.0000862;0.0048703
0.0000858;0.0048771
0.0000834;0.0048731
0.0000841;0.0048737
0.0000829;0.0048208
0.0000847;0.0049212
0.0000857;0.0049658
0.0000813;0.0047182
0.0000811;0.0047417
0.0000829;0.0048338
0.0000829;0.0048002
0.0000840;0.0048688
0.0000848;0.0049033
0.0000833;0.0048002
0.0000828;0.0047408
0.0000828;0.0047646
0.0000839;0.0049062
0.0000827;0.0047970
0.0000908;0.0050999
0.0000821;0.0047298
0.0000867;0.0050055
0.0000860;0.0049757
0.0000886;0.0050470
0.0000898;0.0050505
0.0000939;0.0053005
0.0000890;0.0051066
0.0000878;0.0050061
0.0000937;0.0052624
0.0000918;0.0052209
0.0000872;0.0050894
0.0000940;0.0052730
0.0000881;0.0050711
0.0000834;0.0048191
0.0000842;0.0048338
0.0000852;0.0048828
0.0000909;0.0051485
0.0000919;0.0050957
0.0000840;0.0048777
0.0000878;0.0050028
0.0000834;0.0048196
0.0000833;0.0048145
0.0000867;0.0049198
